OCCUPANCY_DATE,SHELTER_NAME,SECTOR,OCCUPANCY,CAPACITY
2019-10-14,Red Door Queen Street,Families,97,97
2019-10-14,YMCA House,Youth,38,40
2019-10-14,YMCA Sprott House,Youth,21,25
2019-10-14,YWCA - First Stop Woodlawn,Women,31,31
2019-10-14,YWCA - First Stop Woodlawn,Youth,31,31
2019-10-14,YWCA-348 Davenport,Women,40,40
2019-10-14,YWCA-348 Davenport,Youth,15,15
2019-10-14,Youth Without Shelter,Youth,32,33
2019-10-14,Youth Without Shelter,Youth,19,20
2019-10-14,YouthLink Shelter,Co-ed,10,10
2019-10-14,YouthLink Shelter,Co-ed,37,41
2019-10-15,COSTI Reception Centre,Families,107,112
2019-10-15,COSTI Reception Centre,Co-ed,1,4
2019-10-15,COSTI Reception Centre,Families,783,848
2019-10-15,COSTI Reception Centre,Co-ed,16,16
2019-10-15,Christie Ossington Men's Hostel,Men,82,82
2019-10-15,Christie Ossington Men's Hostel,Men,39,42
2019-10-15,Christie Refugee Welcome Centre,Families,71,76
2019-10-15,Birkdale Residence,Families,198,205
2019-10-15,Birkdale Residence,Families,488,560
2019-10-15,Birkdale Residence,Families,117,152
2019-10-15,Downsview Dells,Men,24,28
2019-10-15,Family Residence,Families,197,252
2019-10-15,Family Residence,Families,50,48
2019-10-15,Family Residence,Families,159,110
2019-10-15,Family Residence,Families,50,50
2019-10-15,Fort York Residence,Men,21,21
2019-10-15,Fort York Residence,Men,74,74
2019-10-15,Fort York Residence,Men,45,48
2019-10-15,Robertson House,Families,108,90
2019-10-15,Scarborough Village Residence,Men,86,88
2019-10-15,Seaton House,Men,69,70
2019-10-15,Seaton House,Men,61,61
2019-10-15,Seaton House,Men,157,157
2019-10-15,Seaton House,Men,42,42
2019-10-15,Seaton House,Men,22,22
2019-10-15,Seaton House,Co-ed,49,50
2019-10-15,Streets To Homes,Co-ed,38,40
2019-10-15,Streets To Homes,Men,1,2
2019-10-15,Women's Residence,Women,10,10
2019-10-15,Women's Residence,Women,13,13
2019-10-15,Women's Residence,Women,108,108
2019-10-15,Cornerstone Place,Men,55,56
2019-10-15,Covenant House,Youth,2,2
2019-10-15,Covenant House,Youth,93,94
2019-10-15,Covenant House,Youth,26,28
2019-10-15,Dixon Hall - Heyworth House,Co-ed,9,9
2019-10-15,Dixon Hall - Heyworth House,Co-ed,80,80
2019-10-15,Dixon Hall - Schoolhouse,Men,47,47
2019-10-15,Eva's Phoenix,Youth,50,50
2019-10-15,Eva's Place,Youth,40,40
2019-10-15,Eva's Satellite,Youth,32,32
2019-10-15,Eva's Satellite,Youth,1,1
2019-10-15,Fife House Transitional Program,Co-ed,5,5
2019-10-15,Fife House Transitional Program,Co-ed,10,11
2019-10-15,FV Women's Transition to Housing,Women,26,26
2019-10-15,FV Women's Transition to Housing,Women,36,37
2019-10-15,Fred Victor Women's Hostel,Women,4,4
2019-10-15,Fred Victor Women's Hostel,Women,41,41
2019-10-15,"Fred Victor, BUS",Co-ed,10,10
2019-10-15,"Fred Victor, BUS",Co-ed,60,60
2019-10-15,Good Shepherd Centre,Men,5,5
2019-10-15,Good Shepherd Centre,Men,70,70
2019-10-15,Good Shepherd Centre,Men,24,25
2019-10-15,HFS - Kennedy Shelter,Women,90,90
2019-10-15,HFS - Savard's Womens' Shelter,Women,30,30
2019-10-15,HFS - Scarborough Shelter,Women,60,63
2019-10-15,HFS - Scarborough Shelter,Men,40,43
2019-10-15,HFS - Scarborough Shelter,Co-ed,88,90
2019-10-15,HFS - Scarborough Shelter,Co-ed,100,106
2019-10-15,HFS - Strachan House,Co-ed,3,5
2019-10-15,HFS - Strachan House,Co-ed,80,83
2019-10-15,Horizons for Youth,Youth,45,45
2019-10-15,Kennedy House Youth Shelter,Youth,40,40
2019-10-15,Na-Me-Res,Men,71,71
2019-10-15,Na-Me-Res,Men,19,20
2019-10-15,Eagles Nest Transition House,Youth,10,12
2019-10-15,SVDP - Amelie House,Women,22,22
2019-10-15,SVDP - Elisa House,Women,40,40
2019-10-15,SVDP - Mary's Home,Women,6,6
2019-10-15,SVDP - Mary's Home,Women,38,38
2019-10-15,SVDP - St. Clare's Residence,Women,30,30
2019-10-15,St. Simon's Shelter,Men,5,5
2019-10-15,St. Simon's Shelter,Men,61,61
2019-10-15,Street Haven,Women,46,46
2019-10-15,Street Haven,Women,4,4
2019-10-15,Sojourn House,Families,77,76
2019-10-15,Sojourn House,Co-ed,94,94
2019-10-15,Sojourn House,Families,244,300
2019-10-15,Salvation Army - Evangeline Res,Women,9,9
2019-10-15,Salvation Army - Evangeline Res,Women,90,90
2019-10-15,Salvation Army - Florence Booth,Women,4,4
2019-10-15,Salvation Army - Florence Booth,Women,60,60
2019-10-15,Salvation Army - Gateway,Men,12,12
2019-10-15,Salvation Army - Gateway,Men,108,108
2019-10-15,Salvation Army - Maxwell Meighen,Men,43,45
2019-10-15,Salvation Army - Maxwell Meighen,Men,18,18
2019-10-15,Salvation Army - Maxwell Meighen,Men,270,270
2019-10-15,Salvation Army - Maxwell Meighen,Men,9,10
2019-10-15,Salvation Army - New Hope Leslie,Men,60,60
2019-10-15,Salvation Army Islington Seniors,Women,17,17
2019-10-15,Salvation Army Islington Seniors,Men,28,28
2019-10-15,Scott Mission Men's Ministry,Men,19,19
2019-10-15,Scott Mission Men's Ministry,Men,53,53
2019-10-15,Toronto Community Hostel,Co-ed,12,13
2019-10-15,Toronto Community Hostel,Families,9,14
2019-10-15,Turning Point Youth Services,Youth,35,35
2019-10-15,Red Door Queen Street,Families,97,97
2019-10-15,YMCA House,Youth,40,40
2019-10-15,YMCA Sprott House,Youth,20,25
2019-10-15,YWCA - First Stop Woodlawn,Women,31,31
2019-10-15,YWCA - First Stop Woodlawn,Youth,31,31
2019-10-15,YWCA-348 Davenport,Women,40,40
2019-10-15,YWCA-348 Davenport,Youth,15,15
2019-10-15,Youth Without Shelter,Youth,33,33
2019-10-15,Youth Without Shelter,Youth,20,20
2019-10-15,YouthLink Shelter,Co-ed,10,10
2019-10-15,YouthLink Shelter,Co-ed,37,41
2019-10-16,COSTI Reception Centre,Families,107,108
2019-10-16,COSTI Reception Centre,Co-ed,1,4
2019-10-16,COSTI Reception Centre,Families,790,844
2019-10-16,COSTI Reception Centre,Co-ed,16,16
2019-10-16,Christie Ossington Men's Hostel,Men,81,82
2019-10-16,Christie Ossington Men's Hostel,Men,41,42
2019-10-16,Christie Refugee Welcome Centre,Families,71,76
2019-10-16,Birkdale Residence,Families,194,205
2019-10-16,Birkdale Residence,Families,492,560
2019-10-16,Birkdale Residence,Families,117,152
2019-10-16,Downsview Dells,Men,27,28
2019-10-16,Family Residence,Families,198,252
2019-10-16,Family Residence,Families,50,48
2019-10-16,Family Residence,Families,162,110
2019-10-16,Family Residence,Families,50,50
2019-10-16,Fort York Residence,Men,21,21
2019-10-16,Fort York Residence,Men,72,74
2019-10-16,Fort York Residence,Men,46,48
2019-10-16,Robertson House,Families,108,90
2019-10-16,Scarborough Village Residence,Men,86,88
2019-10-16,Seaton House,Men,69,70
2019-10-16,Seaton House,Men,61,61
2019-10-16,Seaton House,Men,157,157
2019-10-16,Seaton House,Men,42,42
2019-10-16,Seaton House,Men,22,22
2019-10-16,Seaton House,Co-ed,50,50
2019-10-16,Streets To Homes,Co-ed,39,40
2019-10-16,Streets To Homes,Men,1,2
2019-10-16,Women's Residence,Women,10,10
2019-10-16,Women's Residence,Women,13,13
2019-10-16,Women's Residence,Women,108,108
2019-10-16,Cornerstone Place,Men,55,56
2019-10-16,Covenant House,Youth,2,2
2019-10-16,Covenant House,Youth,93,94
2019-10-16,Covenant House,Youth,27,28
2019-10-16,Dixon Hall - Heyworth House,Co-ed,9,9
2019-10-16,Dixon Hall - Heyworth House,Co-ed,80,80
2019-10-16,Dixon Hall - Schoolhouse,Men,47,47
2019-10-16,Eva's Phoenix,Youth,49,50
2019-10-16,Eva's Place,Youth,40,40
2019-10-16,Eva's Satellite,Youth,32,32
2019-10-16,Eva's Satellite,Youth,1,1
2019-10-16,Fife House Transitional Program,Co-ed,5,5
2019-10-16,Fife House Transitional Program,Co-ed,10,11
2019-10-16,FV Women's Transition to Housing,Women,26,26
2019-10-16,FV Women's Transition to Housing,Women,36,37
2019-10-16,Fred Victor Women's Hostel,Women,4,4
2019-10-16,Fred Victor Women's Hostel,Women,41,41
2019-10-16,"Fred Victor, BUS",Co-ed,10,10
2019-10-16,"Fred Victor, BUS",Co-ed,60,60
2019-10-16,Good Shepherd Centre,Men,5,5
2019-10-16,Good Shepherd Centre,Men,70,70
2019-10-16,Good Shepherd Centre,Men,24,25
2019-10-16,HFS - Kennedy Shelter,Women,90,90
2019-10-16,HFS - Savard's Womens' Shelter,Women,30,30
2019-10-16,HFS - Scarborough Shelter,Women,60,63
2019-10-16,HFS - Scarborough Shelter,Men,40,43
2019-10-16,HFS - Scarborough Shelter,Co-ed,90,90
2019-10-16,HFS - Scarborough Shelter,Co-ed,100,106
2019-10-16,HFS - Strachan House,Co-ed,3,5
2019-10-16,HFS - Strachan House,Co-ed,80,83
2019-10-16,Horizons for Youth,Youth,45,45
2019-10-16,Kennedy House Youth Shelter,Youth,40,40
2019-10-16,Na-Me-Res,Men,71,71
2019-10-16,Na-Me-Res,Men,19,20
2019-10-16,Eagles Nest Transition House,Youth,10,12
2019-10-16,SVDP - Amelie House,Women,22,22
2019-10-16,SVDP - Elisa House,Women,40,40
2019-10-16,SVDP - Mary's Home,Women,6,6
2019-10-16,SVDP - Mary's Home,Women,38,38
2019-10-16,SVDP - St. Clare's Residence,Women,30,30
2019-10-16,St. Simon's Shelter,Men,5,5
2019-10-16,St. Simon's Shelter,Men,61,61
2019-10-16,Street Haven,Women,46,46
2019-10-16,Street Haven,Women,4,4
2019-10-16,Sojourn House,Families,77,76
2019-10-16,Sojourn House,Co-ed,94,94
2019-10-16,Sojourn House,Families,241,300
2019-10-16,Salvation Army - Evangeline Res,Women,9,9
2019-10-16,Salvation Army - Evangeline Res,Women,90,90
2019-10-16,Salvation Army - Florence Booth,Women,4,4
2019-10-16,Salvation Army - Florence Booth,Women,60,60
2019-10-16,Salvation Army - Gateway,Men,12,12
2019-10-16,Salvation Army - Gateway,Men,108,108
2019-10-16,Salvation Army - Maxwell Meighen,Men,44,45
2019-10-16,Salvation Army - Maxwell Meighen,Men,18,18
2019-10-16,Salvation Army - Maxwell Meighen,Men,270,270
2019-10-16,Salvation Army - Maxwell Meighen,Men,8,10
2019-10-16,Salvation Army - New Hope Leslie,Men,60,60
2019-10-16,Salvation Army Islington Seniors,Women,17,17
2019-10-16,Salvation Army Islington Seniors,Men,28,28
2019-10-16,Scott Mission Men's Ministry,Men,19,19
2019-10-16,Scott Mission Men's Ministry,Men,53,53
2019-10-16,Toronto Community Hostel,Co-ed,12,13
2019-10-16,Toronto Community Hostel,Families,9,14
2019-10-16,Turning Point Youth Services,Youth,35,35
2019-10-16,Red Door Queen Street,Families,96,97
2019-10-16,YMCA House,Youth,40,40
2019-10-16,YMCA Sprott House,Youth,20,25
2019-10-16,YWCA - First Stop Woodlawn,Women,31,31
2019-10-16,YWCA - First Stop Woodlawn,Youth,31,31
2019-10-16,YWCA-348 Davenport,Women,40,40
2019-10-16,YWCA-348 Davenport,Youth,15,15
2019-10-16,Youth Without Shelter,Youth,33,33
2019-10-16,Youth Without Shelter,Youth,20,20
2019-10-16,YouthLink Shelter,Co-ed,9,10
2019-10-16,YouthLink Shelter,Co-ed,38,41
2019-10-17,COSTI Reception Centre,Families,107,108
2019-10-17,COSTI Reception Centre,Co-ed,1,4
2019-10-17,COSTI Reception Centre,Families,787,844
2019-10-17,COSTI Reception Centre,Co-ed,16,16
2019-10-17,Christie Ossington Men's Hostel,Men,82,82
2019-10-17,Christie Ossington Men's Hostel,Men,42,42
2019-10-17,Christie Refugee Welcome Centre,Families,71,76
2019-10-17,Birkdale Residence,Families,194,205
2019-10-17,Birkdale Residence,Families,489,560
2019-10-17,Birkdale Residence,Families,117,152
2019-10-17,Downsview Dells,Men,27,28
2019-10-17,Family Residence,Families,193,252
2019-10-17,Family Residence,Families,52,48
2019-10-17,Family Residence,Families,160,110
2019-10-17,Family Residence,Families,51,50
2019-10-17,Fort York Residence,Men,19,21
2019-10-17,Fort York Residence,Men,71,74
2019-10-17,Fort York Residence,Men,48,48
2019-10-17,Robertson House,Families,108,90
2019-10-17,Scarborough Village Residence,Men,88,88
2019-10-17,Seaton House,Men,69,70
2019-10-17,Seaton House,Men,60,61
2019-10-17,Seaton House,Men,150,157
2019-10-17,Seaton House,Men,40,42
2019-10-17,Seaton House,Men,22,22
2019-10-17,Seaton House,Co-ed,50,50
2019-10-17,Streets To Homes,Co-ed,39,40
2019-10-17,Streets To Homes,Men,1,2
2019-10-17,Women's Residence,Women,10,10
2019-10-17,Women's Residence,Women,13,13
2019-10-17,Women's Residence,Women,108,108
2019-10-17,Cornerstone Place,Men,55,56
2019-10-17,Covenant House,Youth,2,2
2019-10-17,Covenant House,Youth,94,94
2019-10-17,Covenant House,Youth,27,28
2019-10-17,Dixon Hall - Heyworth House,Co-ed,9,9
2019-10-17,Dixon Hall - Heyworth House,Co-ed,80,80
2019-10-17,Dixon Hall - Schoolhouse,Men,47,47
2019-10-17,Eva's Phoenix,Youth,49,50
2019-10-17,Eva's Place,Youth,40,40
2019-10-17,Eva's Satellite,Youth,31,32
2019-10-17,Eva's Satellite,Youth,0,1
2019-10-17,Fife House Transitional Program,Co-ed,5,5
2019-10-17,Fife House Transitional Program,Co-ed,10,11
2019-10-17,FV Women's Transition to Housing,Women,26,26
2019-10-17,FV Women's Transition to Housing,Women,36,37
2019-10-17,Fred Victor Women's Hostel,Women,4,4
2019-10-17,Fred Victor Women's Hostel,Women,41,41
2019-10-17,"Fred Victor, BUS",Co-ed,10,10
2019-10-17,"Fred Victor, BUS",Co-ed,60,60
2019-10-17,Good Shepherd Centre,Men,5,5
2019-10-17,Good Shepherd Centre,Men,70,70
2019-10-17,Good Shepherd Centre,Men,25,25
2019-10-17,HFS - Kennedy Shelter,Women,90,90
2019-10-17,HFS - Savard's Womens' Shelter,Women,29,30
2019-10-17,HFS - Scarborough Shelter,Women,60,63
2019-10-17,HFS - Scarborough Shelter,Men,40,43
2019-10-17,HFS - Scarborough Shelter,Co-ed,90,90
2019-10-17,HFS - Scarborough Shelter,Co-ed,100,106
2019-10-17,HFS - Strachan House,Co-ed,4,5
2019-10-17,HFS - Strachan House,Co-ed,81,83
2019-10-17,Horizons for Youth,Youth,45,45
2019-10-17,Kennedy House Youth Shelter,Youth,40,40
2019-10-17,Na-Me-Res,Men,71,71
2019-10-17,Na-Me-Res,Men,20,20
2019-10-17,Eagles Nest Transition House,Youth,10,12
2019-10-17,SVDP - Amelie House,Women,22,22
2019-10-17,SVDP - Elisa House,Women,40,40
2019-10-17,SVDP - Mary's Home,Women,6,6
2019-10-17,SVDP - Mary's Home,Women,38,38
2019-10-17,SVDP - St. Clare's Residence,Women,30,30
2019-10-17,St. Simon's Shelter,Men,5,5
2019-10-17,St. Simon's Shelter,Men,61,61
2019-10-17,Street Haven,Women,46,46
2019-10-17,Street Haven,Women,4,4
2019-10-17,Sojourn House,Families,77,76
2019-10-17,Sojourn House,Co-ed,93,94
2019-10-17,Sojourn House,Families,242,300
2019-10-17,Salvation Army - Evangeline Res,Women,9,9
2019-10-17,Salvation Army - Evangeline Res,Women,90,90
2019-10-17,Salvation Army - Florence Booth,Women,4,4
2019-10-17,Salvation Army - Florence Booth,Women,58,60
2019-10-17,Salvation Army - Gateway,Men,12,12
2019-10-17,Salvation Army - Gateway,Men,108,108
2019-10-17,Salvation Army - Maxwell Meighen,Men,44,45
2019-10-17,Salvation Army - Maxwell Meighen,Men,18,18
2019-10-17,Salvation Army - Maxwell Meighen,Men,270,270
2019-10-17,Salvation Army - Maxwell Meighen,Men,9,10
2019-10-17,Salvation Army - New Hope Leslie,Men,60,60
2019-10-17,Salvation Army Islington Seniors,Women,17,17
2019-10-17,Salvation Army Islington Seniors,Men,28,28
2019-10-17,Scott Mission Men's Ministry,Men,19,19
2019-10-17,Scott Mission Men's Ministry,Men,53,53
2019-10-17,Toronto Community Hostel,Co-ed,12,13
2019-10-17,Toronto Community Hostel,Families,9,14
2019-10-17,Turning Point Youth Services,Youth,35,35
2019-10-17,Red Door Queen Street,Families,96,97
2019-10-17,YMCA House,Youth,40,40
2019-10-17,YMCA Sprott House,Youth,20,25
2019-10-17,YWCA - First Stop Woodlawn,Women,31,31
2019-10-17,YWCA - First Stop Woodlawn,Youth,31,31
2019-10-17,YWCA-348 Davenport,Women,40,40
2019-10-17,YWCA-348 Davenport,Youth,14,15
2019-10-17,Youth Without Shelter,Youth,33,33
2019-10-17,Youth Without Shelter,Youth,20,20
2019-10-17,YouthLink Shelter,Co-ed,10,10
2019-10-17,YouthLink Shelter,Co-ed,38,41
2019-10-18,COSTI Reception Centre,Families,102,108
2019-10-18,COSTI Reception Centre,Co-ed,1,4
2019-10-18,COSTI Reception Centre,Families,787,844
2019-10-18,COSTI Reception Centre,Co-ed,16,16
2019-10-18,Christie Ossington Men's Hostel,Men,82,82
2019-10-18,Christie Ossington Men's Hostel,Men,42,42
2019-10-18,Christie Refugee Welcome Centre,Families,71,76
2019-10-18,Birkdale Residence,Families,195,205
2019-10-18,Birkdale Residence,Families,487,560
2019-10-18,Birkdale Residence,Families,117,152
2019-10-18,Downsview Dells,Men,25,28
2019-10-18,Family Residence,Families,184,252
2019-10-18,Family Residence,Families,49,48
2019-10-18,Family Residence,Families,160,110
2019-10-18,Family Residence,Families,53,50
2019-10-18,Fort York Residence,Men,21,21
2019-10-18,Fort York Residence,Men,74,74
2019-10-18,Fort York Residence,Men,48,48
2019-10-18,Robertson House,Families,110,90
2019-10-18,Scarborough Village Residence,Men,87,88
2019-10-18,Seaton House,Men,69,70
2019-10-18,Seaton House,Men,40,40
2019-10-18,Seaton House,Men,178,178
2019-10-18,Seaton House,Men,41,42
2019-10-18,Seaton House,Men,22,22
2019-10-18,Seaton House,Co-ed,50,50
2019-10-18,Streets To Homes,Co-ed,39,40
2019-10-18,Streets To Homes,Men,1,2
2019-10-18,Women's Residence,Women,10,10
2019-10-18,Women's Residence,Women,13,13
2019-10-18,Women's Residence,Women,107,108
2019-10-18,Cornerstone Place,Men,54,56
2019-10-18,Covenant House,Youth,2,2
2019-10-18,Covenant House,Youth,94,94
2019-10-18,Covenant House,Youth,26,28
2019-10-18,Dixon Hall - Heyworth House,Co-ed,9,9
2019-10-18,Dixon Hall - Heyworth House,Co-ed,80,80
2019-10-18,Dixon Hall - Schoolhouse,Men,47,47
2019-10-18,Eva's Phoenix,Youth,49,50
2019-10-18,Eva's Place,Youth,40,40
2019-10-18,Eva's Satellite,Youth,31,32
2019-10-18,Eva's Satellite,Youth,0,1
2019-10-18,Fife House Transitional Program,Co-ed,5,5
2019-10-18,Fife House Transitional Program,Co-ed,10,11
2019-10-18,FV Women's Transition to Housing,Women,26,26
2019-10-18,FV Women's Transition to Housing,Women,36,37
2019-10-18,Fred Victor Women's Hostel,Women,4,4
2019-10-18,Fred Victor Women's Hostel,Women,41,41
2019-10-18,"Fred Victor, BUS",Co-ed,10,10
2019-10-18,"Fred Victor, BUS",Co-ed,60,60
2019-10-18,Good Shepherd Centre,Men,5,5
2019-10-18,Good Shepherd Centre,Men,70,70
2019-10-18,Good Shepherd Centre,Men,25,25
2019-10-18,HFS - Kennedy Shelter,Women,90,90
2019-10-18,HFS - Savard's Womens' Shelter,Women,30,30
2019-10-18,HFS - Scarborough Shelter,Women,60,63
2019-10-18,HFS - Scarborough Shelter,Men,40,43
2019-10-18,HFS - Scarborough Shelter,Co-ed,90,90
2019-10-18,HFS - Scarborough Shelter,Co-ed,100,106
2019-10-18,HFS - Strachan House,Co-ed,4,5
2019-10-18,HFS - Strachan House,Co-ed,81,83
2019-10-18,Horizons for Youth,Youth,45,45
2019-10-18,Kennedy House Youth Shelter,Youth,40,40
2019-10-18,Na-Me-Res,Men,71,71
2019-10-18,Na-Me-Res,Men,19,20
2019-10-18,Eagles Nest Transition House,Youth,10,12
2019-10-18,SVDP - Amelie House,Women,22,22
2019-10-18,SVDP - Elisa House,Women,40,40
2019-10-18,SVDP - Mary's Home,Women,6,6
2019-10-18,SVDP - Mary's Home,Women,38,38
2019-10-18,SVDP - St. Clare's Residence,Women,30,30
2019-10-18,St. Simon's Shelter,Men,5,5
2019-10-18,St. Simon's Shelter,Men,61,61
2019-10-18,Street Haven,Women,46,46
2019-10-18,Street Haven,Women,4,4
2019-10-18,Sojourn House,Families,80,76
2019-10-18,Sojourn House,Co-ed,94,94
2019-10-18,Sojourn House,Families,240,300
2019-10-18,Salvation Army - Evangeline Res,Women,9,9
2019-10-18,Salvation Army - Evangeline Res,Women,90,90
2019-10-18,Salvation Army - Florence Booth,Women,4,4
2019-10-18,Salvation Army - Florence Booth,Women,57,60
2019-10-18,Salvation Army - Gateway,Men,12,12
2019-10-18,Salvation Army - Gateway,Men,108,108
2019-10-18,Salvation Army - Maxwell Meighen,Men,44,45
2019-10-18,Salvation Army - Maxwell Meighen,Men,18,18
2019-10-18,Salvation Army - Maxwell Meighen,Men,270,270
2019-10-18,Salvation Army - Maxwell Meighen,Men,9,10
2019-10-18,Salvation Army - New Hope Leslie,Men,60,60
2019-10-18,Salvation Army Islington Seniors,Women,17,17
2019-10-18,Salvation Army Islington Seniors,Men,28,28
2019-10-18,Scott Mission Men's Ministry,Men,19,19
2019-10-18,Scott Mission Men's Ministry,Men,53,53
2019-10-18,Toronto Community Hostel,Co-ed,13,13
2019-10-18,Toronto Community Hostel,Families,9,14
2019-10-18,Turning Point Youth Services,Youth,35,35
2019-10-18,Red Door Queen Street,Families,95,97
2019-10-18,YMCA House,Youth,40,40
2019-10-18,YMCA Sprott House,Youth,20,25
2019-10-18,YWCA - First Stop Woodlawn,Women,31,31
2019-10-18,YWCA - First Stop Woodlawn,Youth,31,31
2019-10-18,YWCA-348 Davenport,Women,40,40
2019-10-18,YWCA-348 Davenport,Youth,15,15
2019-10-18,Youth Without Shelter,Youth,33,33
2019-10-18,Youth Without Shelter,Youth,20,20
2019-10-18,YouthLink Shelter,Co-ed,10,10
2019-10-18,YouthLink Shelter,Co-ed,38,41
2019-10-19,COSTI Reception Centre,Families,102,108
2019-10-19,COSTI Reception Centre,Co-ed,1,4
2019-10-19,COSTI Reception Centre,Families,787,844
2019-10-19,COSTI Reception Centre,Co-ed,16,16
2019-10-19,Christie Ossington Men's Hostel,Men,82,82
2019-10-19,Christie Ossington Men's Hostel,Men,42,42
2019-10-19,Christie Refugee Welcome Centre,Families,71,76
2019-10-19,Birkdale Residence,Families,200,205
2019-10-19,Birkdale Residence,Families,487,560
2019-10-19,Birkdale Residence,Families,121,152
2019-10-19,Downsview Dells,Men,26,28
2019-10-19,Family Residence,Families,184,252
2019-10-19,Family Residence,Families,46,48
2019-10-19,Family Residence,Families,160,110
2019-10-19,Family Residence,Families,53,50
2019-10-19,Fort York Residence,Men,20,21
